NSC,CELL_NAME
693567,SR
756331,SK_MEL_5
756143,ACHN
756421,A498
800810,HCC_2998
79389,SNB_19
141633,IGROV1
132791,OVCAR_3
38270,SF_295
24818,SF_295
681239,MOLT_4
628503,SNB_19
756167,IGROV1
677423,NCI_H522
756393,M14
666595,MOLT_4
142227,RPMI_8226
630176,SF_295
756295,NCI_ADR_RES
660030,M14
673591,ACHN
756292,OVCAR_3
800983,KM12
756290,UACC_62
809693,U251
620753,SF_268
21729,MALME_3M
153858,NCI_ADR_RES
758965,NCI_ADR_RES
37364,ACHN
676674,MOLT_4
756459,MDA_MB_435
651646,OVCAR_8
756302,SK_MEL_28
66357,MALME_3M
297900,RXF_393
800109,MDA_MB_231
663299,SK_MEL_28
338947,NCI_ADR_RES
32065,MDA_MB_435
756386,SK_MEL_5
168597,OVCAR_3
1026,HT29
21206,HCT_15
800962,KM12
703744,UACC_62
269896,MDA_N
665564,ACHN
8101,A549
330499,NCI_ADR_RES
799334,NCI_H522
646244,MOLT_4
756327,SF_268
800855,MDA_MB_231
677423,OVCAR_8
801013,SK_MEL_5
799328,IGROV1
643406,RPMI_8226
800998,HT29
756278,COLO205
800864,UO_31
800091,COLO205
756401,UACC_62
756163,CCRF_CEM
756303,OVCAR_3
756251,MALME_3M
676181,OVCAR_3
49842,SNB_19
325663,SK_MEL_5
756410,LOXIMVI
122023,UACC_257
114781,MALME_3M
251222,OVCAR_3
630678,MOLT_4
756279,OVCAR_8
308606,COLO205
800871,UACC_257
282752,HOP_92
756342,CCRF_CEM
756265,OVCAR_3
800794,KM12
800803,PC_3
613009,RPMI_8226
356885,OVCAR_8
606195,EKVX
676182,CCRF_CEM
756151,MALME_3M
645797,SF_295
269896,KM12
800992,SF_295
25154,LOXIMVI
696259,SF_268
756337,MDA_MB_435
756167,EKVX
95580,CCRF_CEM
756410,RPMI_8226
26271,NCI_H522
800806,DU_145
756313,EKVX
756246,UACC_62
733608,SF_295
756204,NCI_H522
756168,LOXIMVI
717695,MDA_MB_435
174121,T47D
18334,SNB_19
663285,SF_295
648772,MOLT_4
756279,OVCAR_3
756391,HL_60
216128,HCC_2998
767242,HCC_2998
174121,ACHN
112152,HT29
654284,SR
756339,COLO205
127755,HL_60
756384,MOLT_4
14975,SF_268
695404,KM12
756459,SNB_19
799328,A498
756156,A549
756179,SK_MEL_5
1906,MDA_MB_435
303812,UO_31
756149,OVCAR_8
609395,NCI_ADR_RES
800883,HCT_15
756251,RXF_393
756177,SNB_75
348948,UACC_62
204985,SF_268
216128,EKVX
138780,SNB_19
756319,SK_MEL_28
677423,COLO205
756216,MALME_3M
756174,UACC_62
756393,A549
9364,DU_145
648789,HCC_2998
284200,HCC_2998
646244,SK_MEL_5
643406,ACHN
756173,NCI_ADR_RES
813783,DU_145
684906,DU_145
800076,HT29
800072,M14
756411,A549
3970,UACC_62
756177,MALME_3M
1895,HCC_2998
756479,SR
661583,KM12
800101,UACC_257
756293,M14
667640,IGROV1
756195,SF_268
800101,MDA_MB_435
800949,HOP_92
800994,HL_60
800080,SF_268
756422,M14
3894,HCC_2998
308606,SK_MEL_5
643407,UO_31
654663,SF_295
665564,CCRF_CEM
338947,OVCAR_4
800992,M14
79389,UACC_62
766811,U251
339555,SR
695404,DU_145
800077,T47D
756282,UACC_257
756139,ACHN
648784,M14
112152,U251
603071,SNB_75
606985,COLO205
651084,RXF_393
800859,COLO205
731155,SNB_19
325663,COLO205
799334,HCC_2998
800934,EKVX
609395,RPMI_8226
45383,RPMI_8226
38270,SNB_19
297900,MOLT_4
844,OVCAR_8
756208,NCI_H522
24818,OVCAR_3
800933,MOLT_4
125066,A498
800934,ACHN
129943,U251
660030,OVCAR_8
756422,OVCAR_4
624589,A549
249992,SF_539
756146,SR
646244,SNB_19
174121,HCC_2998
800782,EKVX
18334,HT29
663284,MOLT_4
800085,HL_60
339555,SF_295
606985,T47D
767267,COLO205
646244,UACC_257
6814,HCT_15
14975,IGROV1
783840,A498
800810,UACC_62
756717,SF_539
626715,COLO205
809693,UACC_257
731155,ACHN
756201,IGROV1
3894,SR
756364,U251
613729,CCRF_CEM
800885,DU_145
800803,RXF_393
756139,HCT_15
756160,NCI_H522
732517,A498
756192,IGROV1
651084,DU_145
96019,M14
660030,T47D
666595,SNB_19
758257,T47D
756282,NCI_ADR_RES
708935,MDA_MB_231
178249,HOP_92
122023,HOP_92
696860,MDA_N
756411,COLO205
799356,SF_539
651084,COLO205
800994,HOP_92
648784,SF_539
251222,U251
65346,EKVX
804962,MALME_3M
25154,SNB_75
45410,KM12
613009,MALME_3M
756412,SF_295
651084,UACC_257
756167,SNB_19
799346,OVCAR_8
619130,SK_MEL_28
356885,DU_145
767344,MDA_MB_435
156130,UACC_257
696259,MDA_MB_231
303812,OVCAR_4
96019,NCI_ADR_RES
756156,SK_MEL_28
799338,UO_31
6396,OVCAR_3
767333,KM12
2654,KM12
813783,NCI_H522
138780,MOLT_4
268791,RXF_393
800870,SF_268
268791,IGROV1
756324,SK_MEL_5
320846,LOXIMVI
756389,HT29
756136,U251
200737,MDA_MB_231
756195,PC_3
686673,HOP_92
764334,HT29
614495,OVCAR_3
93419,IGROV1
695942,SF_268
49842,SR
756155,UACC_62
756314,LOXIMVI
676181,MDA_N
174121,CCRF_CEM
660030,HCC_2998
712184,HT29
132319,HCC_2998
756173,SF_295
700089,SK_MEL_5
757345,MOLT_4
609699,SF_268
800998,SK_MEL_5
756422,U251
756290,RXF_393
756214,NCI_ADR_RES
708929,DU_145
767242,UO_31
800979,MDA_MB_435
353451,SF_539
129943,OVCAR_4
800081,A498
799349,KM12
756204,OVCAR_4
800105,RPMI_8226
1390,HOP_92
651084,UACC_62
799348,A549
663299,KM12
756246,OVCAR_3
756327,KM12
673591,MOLT_4
800806,OVCAR_3
756387,A549
800938,ACHN
767242,MALME_3M
700089,OVCAR_4
65346,HCT_15
756171,A549
756177,IGROV1
800860,RXF_393
666595,SF_295
144153,OVCAR_3
727368,MOLT_4
756136,UO_31
697726,UACC_62
663282,SK_MEL_28
19893,LOXIMVI
800806,HL_60
153858,SK_MEL_28
726188,PC_3
756411,NCI_H522
204985,SNB_19
61805,U251
800767,M14
624548,HL_60
758257,HCC_2998
740565,OVCAR_3
79389,SK_MEL_28
296961,SF_539
800858,SR
356885,PC_3
690274,EKVX
243023,SF_268
800794,LOXIMVI
767365,HOP_92
49842,A498
756171,MOLT_4
3088,MDA_MB_435
757,UO_31
756280,HL_60
756344,IGROV1
94743,EKVX
320846,HL_60
59729,EKVX
648789,LOXIMVI
756372,T47D
756296,EKVX
800813,HL_60
53396,SNB_19
49842,OVCAR_8
758257,HT29
800773,HT29
755,U251
756143,HCC_2998
756246,CCRF_CEM
204985,EKVX
756370,RXF_393
703147,RXF_393
681239,SR
663299,COLO205
32946,U251
800864,HCC_2998
756177,EKVX
708934,M14
756342,HL_60
4320,HL_60
719345,T47D
783840,IGROV1
756290,HT29
756363,HL_60
695405,HCT_15
3894,HT29
708934,HCC_2998
33434,T47D
756479,U251
756314,SNB_75
1390,KM12
727676,RXF_393
19893,SNB_75
200737,UO_31
756167,SR
767275,IGROV1
756192,RXF_393
791792,SNB_75
142227,UACC_62
756309,NCI_ADR_RES
756166,MDA_MB_231
70929,SK_MEL_28
326233,LOXIMVI
122819,A498
77213,HOP_92
667641,PC_3
294734,RPMI_8226
719214,SF_268
727676,SF_539
8101,SF_268
89201,SF_539
800084,UACC_62
801013,U251
708248,SR
261726,NCI_ADR_RES
93819,KM12
800962,MDA_MB_231
756251,NCI_H522
800070,MDA_MB_435
756288,T47D
800813,HCC_2998
8101,NCI_ADR_RES
756343,MDA_MB_231
756285,NCI_ADR_RES
800086,KM12
756370,HCT_15
65346,A498
720515,OVCAR_3
756162,SF_539
756402,SK_MEL_5
799350,LOXIMVI
106399,OVCAR_4
339638,U251
756212,A549
284200,MALME_3M
800984,PC_3
663322,OVCAR_3
648784,OVCAR_3
61805,HCC_2998
167780,OVCAR_3
30706,MOLT_4
800994,U251
767348,HL_60
800086,NCI_H522
296961,COLO205
329680,HL_60
664172,HT29
756202,IGROV1
757,RPMI_8226
648789,HT29
663282,CCRF_CEM
657274,A549
50256,KM12
329680,CCRF_CEM
791571,NCI_ADR_RES
756331,OVCAR_4
95580,SNB_19
799362,MALME_3M
131547,SK_MEL_28
756202,RPMI_8226
756303,OVCAR_4
758965,UACC_62
708077,NCI_ADR_RES
630176,NCI_H522
767242,OVCAR_8
51148,KM12
174121,HOP_92
167780,SK_MEL_28
764334,SF_539
756293,HL_60
685357,RXF_393
756272,OVCAR_8
666595,ACHN
165563,NCI_ADR_RES
623310,OVCAR_4
326231,HCC_2998
756260,SR
24559,HCT_15
9908,MOLT_4
5890,LOXIMVI
800980,OVCAR_4
1390,SF_295
800076,SR
719344,OVCAR_3
276382,A498
800841,T47D
756140,SK_MEL_28
756292,SNB_19
664167,MDA_N
77213,HCT_15
800842,UACC_62
676181,HCC_2998
756290,OVCAR_3
800860,SR
330499,MOLT_4
695788,ACHN
51355,HCT_15
800841,MALME_3M
800962,COLO205
667641,MDA_MB_435
767399,COLO205
740,SF_268
79389,A549
122819,OVCAR_8
799342,LOXIMVI
800086,T47D
800985,HCT_15
800813,HT29
50256,U251
800859,SNB_19
141633,LOXIMVI
800883,LOXIMVI
643407,SF_295
83628,MALME_3M
38270,RXF_393
756374,SK_MEL_5
800864,KM12
1906,SF_539
654663,SNB_19
141537,MOLT_4
38876,OVCAR_4
756287,EKVX
269896,A549
606194,COLO205
126771,T47D
764334,UACC_62
111533,OVCAR_8
126771,HL_60
1390,M14
656667,M14
122819,IGROV1
756160,MALME_3M
624548,PC_3
756374,EKVX
656160,UO_31
799349,MDA_MB_435
756167,NCI_H522
756175,OVCAR_3
756293,UACC_257
703744,HOP_92
660030,MOLT_4
800803,KM12
756316,OVCAR_8
139105,DU_145
800109,HOP_92
156130,MOLT_4
695404,SF_295
756402,UO_31
641065,HT29
606195,UACC_62
339555,RPMI_8226
767341,OVCAR_4
648789,EKVX
9948,PC_3
666096,IGROV1
727631,SK_MEL_5
756265,RXF_393
756311,EKVX
96019,SNB_19
634724,U251
800847,U251
45388,A549
348948,MDA_MB_231
756284,HCC_2998
800779,HL_60
756327,HL_60
756344,T47D
756421,EKVX
756393,SNB_75
215139,OVCAR_4
752,KM12
23759,IGROV1
663285,MDA_MB_435
648789,OVCAR_4
779374,SR
800077,OVCAR_3
799342,HL_60
800782,SNB_19
676674,SK_MEL_28
648784,SK_MEL_5
820799,HT29
801013,MALME_3M
756410,HCC_2998
750690,MDA_MB_231
756232,U251
95580,EKVX
800984,A498
74859,SK_MEL_28
695405,EKVX
19893,HT29
51355,HL_60
800985,SNB_75
756290,SF_539
354646,NCI_ADR_RES
350895,IGROV1
756363,NCI_ADR_RES
701996,PC_3
375575,MDA_MB_435
783840,MDA_MB_231
132791,NCI_ADR_RES
756421,MOLT_4
216128,NCI_H522
630176,HCC_2998
756183,MDA_MB_435
145668,MOLT_4
756717,UO_31
800813,OVCAR_8
70929,CCRF_CEM
756327,NCI_H522
800992,EKVX
799348,SNB_75
767333,SNB_19
640353,HOP_92
38721,MDA_MB_231
683864,SF_268
148823,T47D
800105,SF_295
200737,HCT_15
4320,SK_MEL_5
756334,SF_295
2654,UACC_257
800105,HOP_92
5889,SF_539
269757,SNB_19
708077,OVCAR_3
756149,SF_539
758194,LOXIMVI
756260,M14
756143,RXF_393
241240,T47D
800070,RXF_393
756316,OVCAR_4
673591,UO_31
296961,UO_31
732664,OVCAR_8
756136,SF_268
59729,COLO205
800983,OVCAR_3
756397,HL_60
200737,U251
800860,OVCAR_4
282752,OVCAR_4
799328,EKVX
800933,HL_60
799334,SF_268
800962,RXF_393
757831,HCT_15
756170,LOXIMVI
26980,KM12
756151,DU_145
148823,NCI_ADR_RES
687160,UACC_257
799335,UO_31
663285,SNB_19
38876,SNB_19
641065,SF_539
294734,OVCAR_4
756258,A549
737370,NCI_H522
800101,U251
2654,UO_31
269896,HCC_2998
756314,OVCAR_8
294734,OVCAR_8
727680,IGROV1
756149,SNB_75
609395,SNB_19
630176,MDA_MB_231
641065,UACC_257
353451,SF_295
741899,ACHN
127755,OVCAR_4
153858,UACC_62
800936,NCI_ADR_RES
637037,RPMI_8226
180973,HCT_15
800109,KM12
727680,UACC_62
167780,RPMI_8226
24818,LOXIMVI
100058,SF_268
750690,UO_31
731155,SK_MEL_28
32743,MDA_MB_231
719328,UACC_62
767336,SNB_75
756317,MDA_MB_435
93819,UACC_257
613729,RXF_393
732664,A549
800767,SNB_75
756162,A498
756270,COLO205
131547,HCC_2998
755,OVCAR_4
800841,MOLT_4
800994,SF_268
801010,SR
613011,MALME_3M
350895,SF_268
633713,OVCAR_8
23759,CCRF_CEM
756401,EKVX
684906,NCI_ADR_RES
756412,OVCAR_4
800882,EKVX
756136,SNB_75
132319,NCI_H522
756381,MOLT_4
664167,UO_31
756260,COLO205
756324,MOLT_4
648772,OVCAR_3
799338,UACC_62
339555,PC_3
630176,MOLT_4
756139,A549
186,OVCAR_3
756314,RPMI_8226
756288,LOXIMVI
344025,HOP_92
756431,SK_MEL_28
804962,SK_MEL_28
1906,SF_295
613011,MDA_MB_435
800102,LOXIMVI
719345,HOP_92
800084,UO_31
726188,SK_MEL_28
740565,ACHN
628134,MOLT_4
45383,SF_295
756331,SR
76411,UACC_257
623310,UACC_257
737370,SF_295
756313,HCC_2998
129943,NCI_H522
801006,SR
800994,PC_3
756295,HCT_15
800933,ACHN
695788,LOXIMVI
756173,CCRF_CEM
717696,HOP_92
651646,U251
615484,COLO205
800773,UACC_62
752506,KM12
630176,A498
719345,HL_60
296961,EKVX
53396,SNB_75
756327,MALME_3M
756402,HL_60
756176,M14
126849,COLO205
95580,MDA_MB_435
756401,OVCAR_4
800873,KM12
4320,HCC_2998
799350,A498
241240,NCI_ADR_RES
800842,LOXIMVI
800998,HL_60
767361,SF_539
756258,RPMI_8226
614495,HCC_2998
65346,COLO205
45410,SF_539
756183,HT29
37364,SNB_75
800883,MDA_MB_231
6396,HOP_92
89201,MOLT_4
348948,SNB_19
756303,HCC_2998
800084,OVCAR_8
799328,RXF_393
756402,M14
297900,SK_MEL_5
800980,SR
89201,UACC_257
726188,M14
800859,PC_3
406472,U251
799356,COLO205
95466,KM12
800980,LOXIMVI
164011,KM12
695406,RPMI_8226
800803,NCI_ADR_RES
756212,OVCAR_3
609699,UO_31
779374,EKVX
756358,SNB_19
756154,CCRF_CEM
732517,UACC_62
14975,U251
756158,EKVX
756334,PC_3
800091,PC_3
756338,HCC_2998
26980,SF_539
660030,UACC_257
756296,U251
720515,M14
727676,SK_MEL_5
114781,SNB_75
756316,A549
7521,SF_295
3088,UACC_257
1390,U251
756477,EKVX
37364,SR
38721,KM12
756363,MALME_3M
767276,PC_3
141537,UACC_257
94743,OVCAR_8
406472,OVCAR_3
65104,NCI_ADR_RES
330500,SNB_19
720515,PC_3
656160,UACC_62
756202,MOLT_4
166520,PC_3
354646,SNB_75
249992,MDA_N
34462,EKVX
350895,HCC_2998
756213,SF_268
800859,MOLT_4
676180,UACC_257
756334,HCC_2998
269142,SF_539
628503,HT29
756212,IGROV1
732664,MDA_MB_435
791571,HCC_2998
266748,M14
756284,HT29
28130,SK_MEL_5
122819,MOLT_4
326231,SK_MEL_28
756341,SK_MEL_5
96019,HCT_15
633782,MOLT_4
756158,HL_60
264880,MDA_MB_231
800084,A549
19912,HCT_15
251820,A549
186,UACC_62
6396,IGROV1
96019,SF_268
5889,LOXIMVI
139105,SNB_75
696860,HOP_92
767333,LOXIMVI
756176,ACHN
600032,A498
5889,NCI_ADR_RES
126849,OVCAR_3
800860,KM12
756192,NCI_H522
640353,NCI_H522
800870,HCT_15
756238,LOXIMVI
686673,HL_60
737370,U251
269757,M14
756334,EKVX
756316,RPMI_8226
756168,HOP_92
800863,IGROV1
800983,UACC_257
606195,OVCAR_4
50256,MDA_N
641484,MDA_MB_435
626168,SF_539
125066,DU_145
145668,NCI_H522
756260,HOP_92
813783,HCT_15
800780,HT29
686673,DU_145
756292,MALME_3M
756177,A498
800773,UO_31
800944,KM12
758615,KM12
209835,HOP_92
686673,ACHN
634724,UACC_257
783840,SR
122023,MDA_N
752,A549
9856,OVCAR_4
800782,UO_31
752506,SR
76387,NCI_H522
381837,SNB_19
126771,UO_31
756143,IGROV1
820799,HCC_2998
756338,NCI_H522
204985,OVCAR_4
600032,UACC_62
613011,HT29
19912,DU_145
756136,T47D
800842,UACC_257
695405,MDA_MB_435
756204,SF_268
28130,MOLT_4
800949,HL_60
756393,A498
297900,SNB_75
756317,SF_295
325663,KM12
756168,HT29
268791,UACC_257
73754,SNB_75
767269,LOXIMVI
756324,DU_145
703744,UACC_257
132791,U251
703147,HOP_92
243023,MDA_MB_435
756408,LOXIMVI
77213,OVCAR_3
77037,U251
708935,COLO205
756173,UACC_62
600032,EKVX
756214,EKVX
756402,LOXIMVI
22842,SNB_19
51355,SF_539
26980,HT29
38270,SF_539
756280,KM12
76411,LOXIMVI
163027,IGROV1
727680,SK_MEL_28
799348,MDA_MB_435
24818,EKVX
45383,HCT_15
767399,CCRF_CEM
756149,ACHN
800767,MOLT_4
683864,PC_3
767361,UACC_62
166520,RXF_393
623310,MDA_MB_231
168597,M14
800782,M14
800070,KM12
756368,OVCAR_3
215139,EKVX
756145,T47D
650467,HCT_15
406472,SF_268
756313,IGROV1
132791,HL_60
757831,ACHN
637037,SK_MEL_5
756165,T47D
756167,LOXIMVI
799334,M14
51148,T47D
609699,OVCAR_4
19492,SNB_75
613729,UO_31
757345,COLO205
129943,UACC_257
241240,CCRF_CEM
264880,HOP_92
756311,COLO205
676674,MDA_MB_231
34462,SF_268
756408,MOLT_4
756175,SF_268
663322,UO_31
164011,HCC_2998
303812,A498
844,HL_60
756246,NCI_H522
407286,CCRF_CEM
800946,M14
756401,SR
664172,SK_MEL_28
719214,IGROV1
156130,MALME_3M
180973,RPMI_8226
800964,HOP_92
800998,NCI_ADR_RES
756260,LOXIMVI
276382,T47D
6396,SF_295
148823,SK_MEL_5
182986,CCRF_CEM
624589,RXF_393
756412,LOXIMVI
801010,A549
1026,NCI_H522
614495,PC_3
141537,ACHN
175151,MOLT_4
756272,UO_31
800964,T47D
650467,HCC_2998
261726,COLO205
667640,OVCAR_8
756202,U251
613009,OVCAR_3
129943,SNB_19
648772,HL_60
106399,MDA_MB_435
800855,M14
799342,A549
767329,CCRF_CEM
800980,HCC_2998
800806,HCC_2998
756343,IGROV1
23759,MDA_N
756324,COLO205
241240,SF_295
767267,MDA_MB_435
330500,RPMI_8226
756270,SF_539
45388,SF_539
303812,SNB_19
93419,U251
756139,MDA_MB_435
106399,MDA_N
131547,MOLT_4
628134,SR
648772,COLO205
756338,UO_31
628134,OVCAR_3
695404,PC_3
756204,SNB_75
204985,SK_MEL_5
799356,A549
800080,T47D
697726,MDA_MB_231
50256,UACC_62
640199,SF_539
667640,HCT_15
609699,SNB_75
800944,MDA_MB_231
32946,UO_31
153858,MALME_3M
756174,RPMI_8226
767361,MALME_3M
756145,RXF_393
756288,RXF_393
25953,NCI_H522
164011,HL_60
756316,RXF_393
83950,KM12
756317,T47D
804962,SNB_75
132319,MALME_3M
767365,MDA_MB_231
325663,A549
1390,ACHN
800979,HL_60
95580,MDA_MB_231
268791,SF_539
756175,UACC_257
94743,HOP_92
645797,OVCAR_3
261726,SK_MEL_28
648786,IGROV1
30706,ACHN
667640,HT29
696259,SF_295
637037,SNB_19
800873,OVCAR_3
613729,COLO205
756331,SNB_19
756232,M14
756358,M14
633555,UO_31
756189,SF_539
326233,RXF_393
756279,LOXIMVI
645797,A498
756336,HT29
756287,COLO205
339004,PC_3
756388,DU_145
182986,A549
756337,HCC_2998
756298,MDA_MB_231
756139,CCRF_CEM
756356,SNB_75
677423,M14
681239,SF_295
165563,SF_295
786035,U251
756356,SK_MEL_28
144153,M14
799335,HCT_15
249992,UACC_257
758194,OVCAR_3
620753,LOXIMVI
727680,MALME_3M
756364,RXF_393
640353,SK_MEL_28
5890,RXF_393
641065,CCRF_CEM
719214,COLO205
756388,NCI_ADR_RES
756272,HL_60
660030,OVCAR_4
633713,SR
800783,EKVX
756411,IGROV1
799348,SK_MEL_28
756393,OVCAR_8
296961,SF_268
756402,RPMI_8226
756151,ACHN
676181,OVCAR_8
800961,ACHN
800992,U251
756408,MDA_MB_435
681239,OVCAR_8
799350,U251
756479,CCRF_CEM
9908,U251
799346,SR
339555,SF_268
800940,LOXIMVI
800964,NCI_H522
14975,HCT_15
756298,SK_MEL_5
809693,COLO205
756160,HCC_2998
664172,U251
756189,MALME_3M
76387,SK_MEL_5
800980,COLO205
756389,M14
801013,SF_268
756296,MOLT_4
264880,COLO205
756717,HT29
664173,M14
740,MALME_3M
348948,MOLT_4
266748,ACHN
767348,OVCAR_8
800870,MALME_3M
294734,NCI_H522
756179,HOP_92
695788,MDA_N
756284,SK_MEL_5
756179,T47D
756179,NCI_ADR_RES
799334,CCRF_CEM
708934,A498
354646,SF_295
756384,HCC_2998
767336,OVCAR_3
756282,MALME_3M
756288,A549
407286,OVCAR_8
407808,SK_MEL_5
756151,OVCAR_8
756167,HOP_92
708077,UACC_257
756337,IGROV1
800860,HOP_92
756460,MALME_3M
756170,ACHN
756192,SR
609699,MALME_3M
664167,DU_145
802113,COLO205
766811,IGROV1
613009,MOLT_4
1895,RXF_393
344025,SF_295
740565,COLO205
25154,MDA_N
800084,NCI_H522
61805,ACHN
800077,MOLT_4
756195,RPMI_8226
269142,CCRF_CEM
609395,SF_295
168597,SR
654663,KM12
800979,HOP_92
708248,T47D
77213,UACC_257
756266,SF_268
654284,UO_31
269896,T47D
89201,HT29
767365,HL_60
756479,OVCAR_4
696259,NCI_ADR_RES
800871,OVCAR_8
95580,HCT_15
756156,ACHN
38876,IGROV1
756314,UACC_62
799327,KM12
633713,SF_268
756373,UO_31
791571,PC_3
167780,M14
180973,RXF_393
30706,SF_268
125066,MDA_MB_231
59729,RXF_393
756477,SNB_19
756280,SR
767267,HCC_2998
3088,EKVX
695788,NCI_ADR_RES
799349,A549
756339,NCI_H522
626168,KM12
799349,HOP_92
756399,UACC_257
799346,UACC_62
719344,SK_MEL_5
66357,RPMI_8226
804962,UACC_257
26980,UACC_257
285166,UACC_257
719214,NCI_H522
800105,HT29
73754,DU_145
717695,OVCAR_4
740,A498
749675,MOLT_4
637037,MDA_MB_435
308606,RPMI_8226
791792,A549
200737,UACC_62
756397,CCRF_CEM
800998,HCC_2998
756317,EKVX
648772,UACC_62
264880,NCI_H522
164011,ACHN
349438,CCRF_CEM
800979,M14
719345,SR
76411,U251
178249,CCRF_CEM
727632,PC_3
664173,COLO205
696860,MALME_3M
756391,OVCAR_3
674621,ACHN
756409,KM12
800779,UACC_257
756280,SNB_19
697726,MDA_MB_435
695405,LOXIMVI
800885,MDA_MB_435
767341,MDA_MB_435
111533,MDA_N
664173,OVCAR_3
695942,UACC_257
756258,PC_3
326233,SF_295
756373,M14
297900,U251
68075,MDA_MB_435
756317,MDA_MB_231
752506,T47D
800992,KM12
626923,OVCAR_4
800859,HT29
251222,HT29
630678,LOXIMVI
800101,A549
727676,M14
700089,COLO205
216128,SF_539
756338,HCT_15
320846,OVCAR_3
756319,A549
800847,DU_145
767333,DU_145
132791,LOXIMVI
303812,OVCAR_8
148823,NCI_H522
800075,SNB_19
756477,MDA_MB_231
76387,EKVX
756154,EKVX
676182,SR
70929,DU_145
800080,SF_539
106399,ACHN
758257,SNB_19
727676,ACHN
643406,SK_MEL_5
21729,HCC_2998
756285,HL_60
800780,DU_145
756296,NCI_ADR_RES
756284,DU_145
19893,EKVX
800101,NCI_H522
800101,PC_3
141633,KM12
756477,SF_295
756404,UO_31
34462,T47D
662382,U251
703147,OVCAR_4
106399,IGROV1
614495,MOLT_4
95466,NCI_H522
756288,DU_145
737370,A549
800813,SF_539
338947,SF_268
325014,SF_268
719344,OVCAR_4
606194,U251
756698,LOXIMVI
9908,NCI_H522
25154,A549
296961,CCRF_CEM
756201,HCC_2998
330500,COLO205
216128,SNB_75
767267,SF_295
756387,DU_145
756303,MALME_3M
326233,HL_60
30706,NCI_ADR_RES
53396,MOLT_4
750690,SR
800940,SR
756149,OVCAR_3
339638,ACHN
268791,UO_31
756402,MDA_MB_231
756290,MDA_MB_231
800858,MALME_3M
633782,SK_MEL_28
741899,KM12
800885,A498
756363,PC_3
756288,HT29
353451,OVCAR_4
756152,M14
756422,HOP_92
799349,UO_31
756358,SF_268
800863,SK_MEL_28
756391,MDA_MB_435
613009,DU_145
21206,OVCAR_3
407286,A498
344025,HCT_15
800849,OVCAR_3
296961,IGROV1
756282,MOLT_4
791571,SNB_19
800813,RPMI_8226
1026,HOP_92
381837,HT29
800961,SF_268
756166,LOXIMVI
407286,SK_MEL_28
663284,HT29
799356,UACC_62
664168,MALME_3M
141633,MALME_3M
756327,NCI_ADR_RES
758194,RXF_393
83628,M14
216128,MDA_MB_435
756459,SNB_75
800773,OVCAR_3
79389,U251
756389,UO_31
33434,M14
666096,UO_31
651084,EKVX
799338,UACC_257
758615,T47D
767344,T47D
657274,SF_539
756290,HOP_92
756355,OVCAR_8
756401,SF_268
677423,HCC_2998
756387,ACHN
353451,A498
756459,SF_268
756363,LOXIMVI
756195,CCRF_CEM
325014,U251
756392,OVCAR_3
619130,KM12
799346,A498
708934,OVCAR_3
142227,CCRF_CEM
720515,MDA_N
756279,HT29
308606,U251
756381,SF_295
756334,HOP_92
65104,HL_60
73754,M14
756355,HT29
613012,IGROV1
45383,SK_MEL_28
708935,OVCAR_4
656667,HOP_92
800885,SNB_19
756393,RPMI_8226
844,SK_MEL_5
756160,HCT_15
348948,UACC_257
767334,LOXIMVI
800985,M14
634724,SF_295
756344,SK_MEL_28
145668,SNB_19
129943,RPMI_8226
756372,SK_MEL_5
756324,RXF_393
9856,COLO205
77213,HL_60
800101,LOXIMVI
330499,U251
767361,LOXIMVI
30706,SNB_19
95466,IGROV1
756171,SK_MEL_5
756258,NCI_ADR_RES
681239,RXF_393
767348,A549
800992,SF_268
800847,HL_60
122819,MALME_3M
683864,HCT_15
381838,LOXIMVI
800102,SNB_19
697726,SR
45410,RXF_393
756204,KM12
651084,HT29
326233,MOLT_4
767276,DU_145
756404,MOLT_4
767242,MDA_MB_435
767338,UACC_62
114781,NCI_ADR_RES
633555,LOXIMVI
732664,SNB_75
800091,SK_MEL_5
767329,COLO205
403148,LOXIMVI
800086,IGROV1
165563,COLO205
720515,SF_268
756372,NCI_ADR_RES
800948,DU_145
802113,IGROV1
641484,ACHN
182986,SF_539
756149,U251
138925,HOP_92
719344,HL_60
740,SF_539
756260,IGROV1
30706,KM12
148823,PC_3
756368,SNB_75
640353,SF_268
148823,EKVX
800841,SNB_19
756155,HCT_15
756270,UACC_62
756154,PC_3
756355,MOLT_4
767337,CCRF_CEM
757831,HOP_92
767267,HT29
326231,LOXIMVI
756338,SR
79037,HL_60
756175,RPMI_8226
800084,MDA_MB_435
799346,OVCAR_4
74859,M14
266748,SF_268
800946,NCI_H522
756279,KM12
19492,SK_MEL_28
756292,DU_145
756156,KM12
756284,MOLT_4
756337,MALME_3M
756336,CCRF_CEM
717695,HL_60
200737,IGROV1
721,PC_3
630678,IGROV1
122023,SNB_75
800813,SR
756404,SNB_19
756370,SF_295
703744,HT29
756389,SF_268
736241,PC_3
756479,IGROV1
22842,U251
767365,T47D
756171,RPMI_8226
756160,SF_295
756145,EKVX
801006,CCRF_CEM
686673,MOLT_4
606985,SNB_19
801013,UO_31
756265,NCI_ADR_RES
251820,MALME_3M
756404,OVCAR_3
779374,SF_539
813783,OVCAR_8
138925,MDA_MB_435
756380,HOP_92
129943,A498
758257,OVCAR_3
